2022-12-10 18:48:19,609 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:48:24,650 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:48:24,663 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:48:24,664 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:49:04,228 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:49:04,571 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:49:04,571 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:49:17,590 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:49:17,604 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:49:17,605 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:49:26,545 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:49:26,561 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:49:26,567 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:49:44,912 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:49:46,798 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:49:46,798 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:49:54,530 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:49:54,540 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:49:54,540 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:49:59,113 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:49:59,128 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:49:59,128 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:50:16,721 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:50:17,486 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:50:17,486 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:54:34,999 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:54:35,723 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:54:35,723 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:54:44,990 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:54:45,716 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:54:45,716 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:59:18,459 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:59:18,459 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:59:18,459 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:59:21,126 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:59:21,140 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:59:21,140 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:59:23,369 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:59:24,136 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:59:24,136 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:59:51,428 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:59:51,436 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:59:51,436 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:59:53,210 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:59:53,217 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:59:53,217 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 18:59:54,735 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 18:59:55,490 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 18:59:55,490 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:00:15,543 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:00:16,278 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:00:16,278 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:00:21,712 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:00:21,762 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:00:21,762 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:00:58,337 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:01:00,157 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:01:00,157 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:01:09,721 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:01:11,716 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:01:11,716 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:01:45,523 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:02:10,583 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:02:10,583 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:02:19,808 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:02:22,250 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:02:22,250 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:02:28,183 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:02:28,191 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:02:28,191 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:02:52,075 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:02:52,085 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:02:52,085 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:03:45,206 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:03:45,210 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:03:45,210 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:04:00,822 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:04:01,290 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:04:01,290 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:04:15,386 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:04:15,393 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:04:15,393 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:04:43,279 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:05:13,677 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:05:13,677 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:05:20,320 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:05:22,637 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:05:22,637 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:05:32,090 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:05:32,096 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:05:32,096 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:05:34,055 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:05:34,882 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:05:34,882 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:06:41,100 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:06:41,134 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:06:41,134 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:06:58,601 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:06:58,640 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:06:58,640 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:07:09,195 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:07:09,235 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:07:09,236 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:07:27,036 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:07:27,080 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:07:27,080 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:07:33,053 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:07:33,066 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:07:33,066 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:07:50,796 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:07:50,813 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:07:50,813 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:07:56,436 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:07:56,451 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:07:56,452 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:08:07,894 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:08:07,907 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:08:07,908 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:08:59,189 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:08:59,215 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:08:59,215 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:09:04,311 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:09:04,313 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:09:04,313 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:09:58,101 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:10:01,786 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:10:01,786 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:13:03,041 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:13:03,199 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:13:03,199 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:13:13,462 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:13:13,943 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:13:13,943 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
